ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60632,16,04/12/2020,04/18/2020,264,469,290,515.2,477,1092,524,1199.5,0.5,0.4,1,9,1.1,9.9,91039,60632-2020-16,POINT (-87.711251 41.810038)
60619,21,05/17/2020,05/23/2020,59,824,96,1345.1,1413,5482,2307,8949,0.1,0.2,6,56,9.8,91.4,61258,60619-2020-21,POINT (-87.60569 41.744737)
60827,8,02/21/2021,02/27/2021,7,288,24,1007.8,,807,0,2823.9,0.0,0.1,0,13,0.0,45.5,28577,60827-2021-8,POINT (-87.633087 41.650765)
60639,19,05/03/2020,05/09/2020,537,2172,593,2399.5,1609,5392,1778,5956.9,0.3,0.4,18,62,19.9,68.5,90517,60639-2020-19,POINT (-87.75531 41.920609)
60656,21,05/17/2020,05/23/2020,22,234,80,848.5,284,1824,1030,6613.7,0.1,0.1,0,7,0.0,25.4,27579,60656-2020-21,POINT (-87.817934 41.974566)
60647,10,03/07/2021,03/13/2021,79,7931,90,9063.1,2642,124131,3019,141849.4,0.0,0.1,1,142,1.1,162.3,87509,60647-2021-10,POINT (-87.701101 41.921058)
60641,49,11/29/2020,12/05/2020,427,5670,601,7983.3,3457,56225,4867,79164.5,0.2,0.1,3,76,4.2,107.0,71023,60641-2020-49,POINT (-87.746791 41.946682)
60653,45,11/01/2020,11/07/2020,111,1107,347,3462.4,1155,19766,3612,61822.8,0.1,0.1,2,43,6.3,134.5,31972,60653-2020-45,POINT (-87.611244 41.819261)
60652,49,11/29/2020,12/05/2020,237,3560,540,8108,1291,27060,2940,61630.3,0.2,0.1,3,70,6.8,159.4,43907,60652-2020-49,POINT (-87.714238 41.745398)
60644,35,08/23/2020,08/29/2020,34,1548,71,3244.5,1077,16573,2257,34735.5,0.0,0.1,0,93,0.0,194.9,47712,60644-2020-35,POINT (-87.756863 41.881113)
60659,12,03/21/2021,03/27/2021,63,3770,153,9179.9,1099,42013,2676,102301.1,0.1,0.1,0,86,0.0,209.4,41068,60659-2021-12,POINT (-87.703266 41.990803)
60642,38,09/13/2020,09/19/2020,17,381,84,1886,604,8440,2990,41780.1,0.0,0.0,0,13,0.0,64.4,20201,60642-2020-38,POINT (-87.657821 41.899935)
60659,25,06/14/2020,06/20/2020,24,793,58,1930.9,579,4160,1410,10129.5,0.0,0.2,1,41,2.4,99.8,41068,60659-2020-25,POINT (-87.703266 41.990803)
60620,10,03/01/2020,03/07/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,68096,60620-2020-10,POINT (-87.651656 41.740873)
60626,25,06/14/2020,06/20/2020,15,1115,30,2242.1,1273,7508,2560,15097.5,0.0,0.1,6,113,12.1,227.2,49730,60626-2020-25,POINT (-87.669834 42.009469)
60619,26,06/21/2020,06/27/2020,30,975,49,1591.6,919,9628,1500,15717.1,0.0,0.1,1,63,1.6,102.8,61258,60619-2020-26,POINT (-87.60569 41.744737)
60618,25,06/14/2020,06/20/2020,50,1374,53,1455.6,1292,9875,1369,10461.4,0.1,0.2,5,47,5.3,49.8,94395,60618-2020-25,POINT (-87.703343 41.946699)
60612,6,02/07/2021,02/13/2021,21,2948,61,8592,2144,53087,6249,154723,0.0,0.1,2,59,5.8,172.0,34311,60612-2021-6,POINT (-87.687011 41.88004)
60657,26,06/21/2020,06/27/2020,19,388,27,553.9,925,6500,1320,9278.8,0.0,0.1,0,28,0.0,40.0,70052,60657-2020-26,POINT (-87.658216 41.939715)
60639,29,07/12/2020,07/18/2020,65,3732,72,4123,1454,19498,1606,21540.7,0.1,0.2,1,114,1.1,125.9,90517,60639-2020-29,POINT (-87.75531 41.920609)
60624,20,05/10/2020,05/16/2020,73,671,202,1855.7,400,2399,1106,6634.8,0.2,0.3,1,20,2.8,55.3,36158,60624-2020-20,POINT (-87.722735 41.879417)
60630,13,03/28/2021,04/03/2021,112,5316,195,9270.4,1635,60190,2851,104963,0.1,0.1,0,121,0.0,211.0,57344,60630-2021-13,POINT (-87.759611 41.971261)
60637,17,04/19/2020,04/25/2020,73,306,154,644.8,580,1569,1222,3306.4,0.1,0.2,5,13,10.5,27.4,47454,60637-2020-17,POINT (-87.604053 41.780991)
60640,14,03/29/2020,04/04/2020,44,100,63,143.4,167,404,240,579.5,0.2,0.2,2,3,2.9,4.3,69715,60640-2020-14,POINT (-87.662232 41.971888)
60707,39,09/20/2020,09/26/2020,10,586,23,1362.2,,4389,0,10202.5,0.0,0.1,0,12,0.0,27.9,43019,60707-2020-39,POINT (-87.808283 41.921777)
60632,11,03/14/2021,03/20/2021,63,12597,69,13836.9,1517,80999,1666,88971.8,0.1,0.2,1,193,1.1,212.0,91039,60632-2021-11,POINT (-87.711251 41.810038)
60624,52,12/20/2020,12/26/2020,71,2455,196,6789.6,736,23837,2036,65924.6,0.1,0.1,2,57,5.5,157.6,36158,60624-2020-52,POINT (-87.722735 41.879417)
60620,50,12/06/2020,12/12/2020,211,3525,310,5176.5,2372,41292,3483,60637.9,0.1,0.1,3,103,4.4,151.3,68096,60620-2020-50,POINT (-87.651656 41.740873)
60607,1,01/03/2021,01/09/2021,101,2043,341,6904.1,1808,37056,6110,125227.3,0.1,0.1,0,5,0.0,16.9,29591,60607-2021-1,POINT (-87.652727 41.876104)
60644,26,06/21/2020,06/27/2020,16,1313,34,2751.9,680,7809,1425,16367,0.0,0.2,3,92,6.3,192.8,47712,60644-2020-26,POINT (-87.756863 41.881113)
60645,38,09/13/2020,09/19/2020,21,1424,44,2983.3,1052,16964,2204,35540.1,0.0,0.1,0,70,0.0,146.7,47732,60645-2020-38,POINT (-87.695049 42.008927)
60611,47,11/15/2020,11/21/2020,129,1201,398,3703.8,1955,25842,6029,79695.3,0.1,0.1,0,5,0.0,15.4,32426,60611-2020-47,POINT (-87.620291 41.894734)
60619,43,10/18/2020,10/24/2020,88,1648,144,2690.3,1288,26619,2103,43453.9,0.1,0.1,0,72,0.0,117.5,61258,60619-2020-43,POINT (-87.60569 41.744737)
60640,10,03/07/2021,03/13/2021,40,4168,57,5978.6,2243,98745,3217,141641,0.0,0.0,2,148,2.9,212.3,69715,60640-2021-10,POINT (-87.662232 41.971888)
60640,52,12/20/2020,12/26/2020,135,3248,194,4659,2443,68354,3504,98047.8,0.1,0.0,2,122,2.9,175.0,69715,60640-2020-52,POINT (-87.662232 41.971888)
60659,26,06/21/2020,06/27/2020,20,813,49,1979.6,605,4765,1473,11602.7,0.0,0.2,0,41,0.0,99.8,41068,60659-2020-26,POINT (-87.703266 41.990803)
60652,38,09/13/2020,09/19/2020,61,1608,139,3662.3,767,13983,1747,31846.9,0.1,0.1,0,50,0.0,113.9,43907,60652-2020-38,POINT (-87.714238 41.745398)
60653,49,11/29/2020,12/05/2020,121,1603,378,5013.8,1413,25677,4420,80310.9,0.1,0.1,1,47,3.1,147.0,31972,60653-2020-49,POINT (-87.611244 41.819261)
60666,25,06/14/2020,06/20/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-25,POINT (-87.896371 41.979511)
60659,51,12/13/2020,12/19/2020,137,2810,334,6842.3,1467,25382,3572,61804.8,0.1,0.1,5,68,12.2,165.6,41068,60659-2020-51,POINT (-87.703266 41.990803)
60615,39,09/20/2020,09/26/2020,15,642,36,1544.6,1120,15631,2695,37608,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-39,POINT (-87.602725 41.801993)
60616,14,03/29/2020,04/04/2020,52,101,96,185.4,141,365,259,670.2,0.3,0.2,4,4,7.3,7.3,54464,60616-2020-14,POINT (-87.629531 41.844869)
60649,22,05/24/2020,05/30/2020,42,797,91,1731.7,580,4479,1260,9731.9,0.1,0.2,4,109,8.7,236.8,46024,60649-2020-22,POINT (-87.571522 41.762202)
60603,10,03/07/2021,03/13/2021,2,68,170,5792.2,74,1933,6303,164650.8,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-10,POINT (-87.625473 41.880112)
60624,44,10/25/2020,10/31/2020,83,1462,230,4043.4,904,15636,2500,43243.5,0.1,0.1,1,35,2.8,96.8,36158,60624-2020-44,POINT (-87.722735 41.879417)
60643,23,05/31/2020,06/06/2020,18,718,36,1439.7,405,4982,812,9990,0.1,0.1,3,58,6.0,116.3,49870,60643-2020-23,POINT (-87.662381 41.700445)
60625,51,12/13/2020,12/19/2020,247,4946,312,6241.6,3258,61059,4111,77052.9,0.1,0.1,6,141,7.6,177.9,79243,60625-2020-51,POINT (-87.701816 41.971155)
60646,33,08/09/2020,08/15/2020,14,471,50,1682.9,496,7318,1772,26147.9,0.0,0.1,1,43,3.6,153.6,27987,60646-2020-33,POINT (-87.761826 41.993931)
60624,7,02/14/2021,02/20/2021,24,2833,66,7835.1,782,31203,2163,86296.3,0.0,0.1,1,69,2.8,190.8,36158,60624-2021-7,POINT (-87.722735 41.879417)
60607,13,03/28/2021,04/03/2021,43,2464,145,8326.9,1844,56646,6232,191429.8,0.0,0.0,0,8,0.0,27.0,29591,60607-2021-13,POINT (-87.652727 41.876104)
60652,51,12/13/2020,12/19/2020,145,3893,330,8866.5,1140,29565,2596,67335.5,0.1,0.1,3,76,6.8,173.1,43907,60652-2020-51,POINT (-87.714238 41.745398)
60827,31,07/26/2020,08/01/2020,1,97,4,339.4,57,765,200,2677,0.0,0.1,0,7,0.0,24.5,28577,60827-2020-31,POINT (-87.633087 41.650765)
60614,52,12/20/2020,12/26/2020,125,3846,175,5393.5,4235,78898,5939,110644,0.0,0.0,1,81,1.4,113.6,71308,60614-2020-52,POINT (-87.652064 41.922605)
60640,41,10/04/2020,10/10/2020,48,1381,69,1980.9,2217,38133,3180,54698.4,0.0,0.0,0,90,0.0,129.1,69715,60640-2020-41,POINT (-87.662232 41.971888)
60606,19,05/03/2020,05/09/2020,2,19,64,612.7,54,279,1741,8997.1,0.2,0.2,0,0,0.0,0.0,3101,60606-2020-19,POINT (-87.63676 41.882634)
60637,8,02/21/2021,02/27/2021,24,2840,51,5984.7,4018,100073,8467,210884.2,0.0,0.0,0,54,0.0,113.8,47454,60637-2021-8,POINT (-87.604053 41.780991)
60651,49,11/29/2020,12/05/2020,380,5111,601,8084.7,2235,38823,3535,61411.3,0.2,0.1,6,99,9.5,156.6,63218,60651-2020-49,POINT (-87.741017 41.901964)
60651,24,06/07/2020,06/13/2020,57,1777,90,2810.9,795,7453,1258,11789.4,0.1,0.2,1,65,1.6,102.8,63218,60651-2020-24,POINT (-87.741017 41.901964)
60607,12,03/15/2020,03/21/2020,14,17,47,57.4,73,78,247,263.6,0.2,0.1,0,0,0.0,0.0,29591,60607-2020-12,POINT (-87.652727 41.876104)
60647,20,05/10/2020,05/16/2020,183,1074,209,1227.3,851,4008,972,4580.1,0.2,0.3,11,56,12.6,64.0,87509,60647-2020-20,POINT (-87.701101 41.921058)
60636,5,01/31/2021,02/06/2021,27,2761,84,8573.7,620,24505,1925,76095.4,0.1,0.1,1,92,3.1,285.7,32203,60636-2021-5,POINT (-87.668597 41.77599)
60616,22,05/24/2020,05/30/2020,30,428,55,785.8,572,3450,1050,6334.5,0.1,0.1,3,32,5.5,58.8,54464,60616-2020-22,POINT (-87.629531 41.844869)
60629,11,03/08/2020,03/14/2020,,,,,5,7,4,6.3,0.0,0.0,0,0,0.0,0.0,111850,60629-2020-11,POINT (-87.711565 41.777061)
60626,7,02/14/2021,02/20/2021,26,3815,52,7671.4,3195,87558,6425,176066.8,0.0,0.0,1,155,2.0,311.7,49730,60626-2021-7,POINT (-87.669834 42.009469)
60629,38,09/13/2020,09/19/2020,183,5249,164,4692.9,1689,33456,1510,29911.5,0.1,0.2,2,117,1.8,104.6,111850,60629-2020-38,POINT (-87.711565 41.777061)
60614,37,09/06/2020,09/12/2020,51,1081,72,1516,1644,26607,2306,37312.8,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-37,POINT (-87.652064 41.922605)
60606,28,07/05/2020,07/11/2020,3,36,97,1160.9,127,1280,4096,41277,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-28,POINT (-87.63676 41.882634)
60649,13,03/28/2021,04/03/2021,61,3059,132,6646.5,1455,52187,3161,113390.8,0.0,0.1,0,150,0.0,325.9,46024,60649-2021-13,POINT (-87.571522 41.762202)
60625,32,08/02/2020,08/08/2020,48,1774,61,2238.7,1287,18327,1624,23127.6,0.0,0.1,1,104,1.3,131.2,79243,60625-2020-32,POINT (-87.701816 41.971155)
60615,21,05/17/2020,05/23/2020,30,333,72,801.2,510,2607,1227,6272.4,0.1,0.1,0,14,0.0,33.7,41563,60615-2020-21,POINT (-87.602725 41.801993)
60659,44,10/25/2020,10/31/2020,137,1492,334,3633,1316,15813,3204,38504.4,0.1,0.1,1,49,2.4,119.3,41068,60659-2020-44,POINT (-87.703266 41.990803)
60617,11,03/08/2020,03/14/2020,,,,,11,12,13,14.5,0.0,0.0,0,0,0.0,0.0,82534,60617-2020-11,POINT (-87.556897 41.721257)
60646,4,01/24/2021,01/30/2021,48,2229,172,7964.4,1022,28584,3652,102133.1,0.1,0.1,1,60,3.6,214.4,27987,60646-2021-4,POINT (-87.761826 41.993931)
60620,23,05/31/2020,06/06/2020,37,1102,54,1618.3,607,6923,891,10166.5,0.1,0.2,1,67,1.5,98.4,68096,60620-2020-23,POINT (-87.651656 41.740873)
60652,33,08/09/2020,08/15/2020,53,1288,121,2933.5,692,10130,1576,23071.5,0.1,0.1,0,49,0.0,111.6,43907,60652-2020-33,POINT (-87.714238 41.745398)
60649,31,07/26/2020,08/01/2020,29,1008,63,2190.2,796,11206,1730,24348.2,0.0,0.1,1,125,2.2,271.6,46024,60649-2020-31,POINT (-87.571522 41.762202)
60632,13,03/22/2020,03/28/2020,27,34,30,37.3,124,195,136,214.2,0.2,0.2,1,1,1.1,1.1,91039,60632-2020-13,POINT (-87.711251 41.810038)
60615,51,12/13/2020,12/19/2020,66,1553,159,3736.5,1953,41661,4699,100235.8,0.0,0.0,1,23,2.4,55.3,41563,60615-2020-51,POINT (-87.602725 41.801993)
60626,30,07/19/2020,07/25/2020,24,1261,48,2535.7,1477,16121,2970,32417.1,0.0,0.1,0,117,0.0,235.3,49730,60626-2020-30,POINT (-87.669834 42.009469)
60661,27,06/28/2020,07/04/2020,5,58,50,584.3,175,954,1763,9611.1,0.0,0.1,0,0,0.0,0.0,9926,60661-2020-27,POINT (-87.644283 41.882786)
60618,31,07/26/2020,08/01/2020,65,1654,69,1752.2,1799,20040,1906,21229.9,0.0,0.1,0,50,0.0,53.0,94395,60618-2020-31,POINT (-87.703343 41.946699)
60621,43,10/18/2020,10/24/2020,29,873,100,3006,503,11586,1732,39893.9,0.1,0.1,1,53,3.4,182.5,29042,60621-2020-43,POINT (-87.638812 41.776931)
60647,46,11/08/2020,11/14/2020,550,4292,628,4904.6,4576,65540,5229,74895.2,0.1,0.1,2,98,2.3,112.0,87509,60647-2020-46,POINT (-87.701101 41.921058)
60615,5,01/31/2021,02/06/2021,46,1928,111,4638.7,2068,54786,4976,131814.4,0.0,0.0,1,33,2.4,79.4,41563,60615-2021-5,POINT (-87.602725 41.801993)
60610,37,09/06/2020,09/12/2020,35,590,90,1512.1,809,13699,2073,35108.5,0.1,0.0,0,10,0.0,25.6,39019,60610-2020-37,POINT (-87.63581 41.90455)
60606,37,09/06/2020,09/12/2020,1,66,32,2128.3,127,2382,4096,76813.9,0.0,0.1,0,1,0.0,32.2,3101,60606-2020-37,POINT (-87.63676 41.882634)
60620,9,02/28/2021,03/06/2021,34,4640,50,6813.9,1742,63360,2558,93045.1,0.0,0.1,0,133,0.0,195.3,68096,60620-2021-9,POINT (-87.651656 41.740873)
60603,43,10/18/2020,10/24/2020,0,16,0,1362.9,34,568,2896,48381.6,0.0,0.0,0,0,0.0,0.0,1174,60603-2020-43,POINT (-87.625473 41.880112)
60610,13,03/22/2020,03/28/2020,34,62,87,158.9,108,191,277,489.5,0.2,0.2,0,0,0.0,0.0,39019,60610-2020-13,POINT (-87.63581 41.90455)
60660,18,04/26/2020,05/02/2020,50,275,116,636,244,1023,564,2365.8,0.2,0.2,3,21,6.9,48.6,43242,60660-2020-18,POINT (-87.666362 41.991062)
60638,9,02/28/2021,03/06/2021,43,7164,73,12184.3,996,52429,1694,89169.5,0.1,0.2,0,110,0.0,187.1,58797,60638-2021-9,POINT (-87.771902 41.787032)
60620,1,01/03/2021,01/09/2021,167,4094,245,6012.1,2122,48813,3116,71682.6,0.1,0.1,4,121,5.9,177.7,68096,60620-2021-1,POINT (-87.651656 41.740873)
60642,14,03/29/2020,04/04/2020,11,27,54,133.7,45,148,223,732.6,0.2,0.1,0,0,0.0,0.0,20201,60642-2020-14,POINT (-87.657821 41.899935)
60602,22,05/24/2020,05/30/2020,0,13,0,1045,23,139,1849,11173.6,0.0,0.2,0,0,0.0,0.0,1244,60602-2020-22,POINT (-87.628309 41.883136)
60609,52,12/20/2020,12/26/2020,135,5597,220,9101.6,1611,48872,2620,79473.1,0.1,0.1,2,115,3.3,187.0,61495,60609-2020-52,POINT (-87.653382 41.812017)
60655,30,07/19/2020,07/25/2020,23,373,80,1295,382,5585,1326,19389.7,0.1,0.1,0,9,0.0,31.2,28804,60655-2020-30,POINT (-87.701434 41.696456)
60615,52,12/20/2020,12/26/2020,55,1608,132,3868.8,1343,43004,3231,103467,0.0,0.0,2,25,4.8,60.1,41563,60615-2020-52,POINT (-87.602725 41.801993)
60623,34,08/16/2020,08/22/2020,94,4071,109,4734.9,1367,21721,1590,25263.1,0.1,0.2,1,157,1.2,182.6,85979,60623-2020-34,POINT (-87.717446 41.850321)
60647,50,12/06/2020,12/12/2020,369,5859,422,6695.3,4048,82723,4626,94530.8,0.1,0.1,4,114,4.6,130.3,87509,60647-2020-50,POINT (-87.701101 41.921058)
60639,12,03/15/2020,03/21/2020,14,14,16,15.5,57,65,63,71.8,0.1,0.1,1,1,1.1,1.1,90517,60639-2020-12,POINT (-87.75531 41.920609)
60625,24,06/07/2020,06/13/2020,71,1456,90,1837.4,1159,7528,1463,9499.9,0.1,0.2,3,92,3.8,116.1,79243,60625-2020-24,POINT (-87.701816 41.971155)
60615,20,05/10/2020,05/16/2020,28,303,67,729,403,2097,970,5045.4,0.1,0.2,3,14,7.2,33.7,41563,60615-2020-20,POINT (-87.602725 41.801993)
60634,42,10/11/2020,10/17/2020,190,2978,250,3918.7,2014,33983,2650,44717.4,0.1,0.1,0,65,0.0,85.5,75995,60634-2020-42,POINT (-87.797373 41.944967)
60630,23,05/31/2020,06/06/2020,20,793,35,1382.9,460,4514,802,7871.8,0.1,0.2,5,50,8.7,87.2,57344,60630-2020-23,POINT (-87.759611 41.971261)
60623,6,02/07/2021,02/13/2021,59,10087,69,11731.9,1459,71201,1697,82812.1,0.0,0.2,1,239,1.2,278.0,85979,60623-2021-6,POINT (-87.717446 41.850321)
60654,49,11/29/2020,12/05/2020,84,1232,439,6438.5,1007,17329,5263,90561.8,0.1,0.1,0,4,0.0,20.9,19135,60654-2020-49,POINT (-87.636354 41.892485)
60666,17,04/19/2020,04/25/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-17,POINT (-87.896371 41.979511)
60659,40,09/27/2020,10/03/2020,30,1151,73,2802.7,642,11943,1563,29081,0.1,0.1,1,46,2.4,112.0,41068,60659-2020-40,POINT (-87.703266 41.990803)
60649,44,10/25/2020,10/31/2020,78,1399,170,3039.7,1366,22445,2968,48768,0.1,0.1,0,126,0.0,273.8,46024,60649-2020-44,POINT (-87.571522 41.762202)
60707,10,03/07/2021,03/13/2021,15,2071,35,4814.2,,4389,0,10202.5,0.0,0.1,0,40,0.0,93.0,43019,60707-2021-10,POINT (-87.808283 41.921777)
60602,18,04/26/2020,05/02/2020,0,5,0,401.9,8,50,643,4019.3,0.1,0.2,0,0,0.0,0.0,1244,60602-2020-18,POINT (-87.628309 41.883136)
60653,40,09/27/2020,10/03/2020,14,790,44,2470.9,742,14979,2321,46850.4,0.0,0.1,0,41,0.0,128.2,31972,60653-2020-40,POINT (-87.611244 41.819261)
60655,13,03/22/2020,03/28/2020,30,34,104,118,138,172,479,597.1,0.2,0.2,0,0,0.0,0.0,28804,60655-2020-13,POINT (-87.701434 41.696456)
60630,7,02/14/2021,02/20/2021,38,4883,66,8515.3,1152,51618,2009,90014.6,0.0,0.1,2,115,3.5,200.5,57344,60630-2021-7,POINT (-87.759611 41.971261)
60629,19,05/03/2020,05/09/2020,476,2037,426,1821.2,1516,5033,1355,4499.8,0.3,0.4,10,40,8.9,35.8,111850,60629-2020-19,POINT (-87.711565 41.777061)
60629,35,08/23/2020,08/29/2020,186,4754,166,4250.3,1953,28607,1746,25576.2,0.1,0.2,1,109,0.9,97.5,111850,60629-2020-35,POINT (-87.711565 41.777061)
60603,44,10/25/2020,10/31/2020,3,19,256,1618.4,38,606,3237,51618.4,0.1,0.0,0,0,0.0,0.0,1174,60603-2020-44,POINT (-87.625473 41.880112)
60617,26,06/21/2020,06/27/2020,43,1228,52,1487.9,998,10279,1209,12454.3,0.1,0.1,1,64,1.2,77.5,82534,60617-2020-26,POINT (-87.556897 41.721257)
60660,3,01/17/2021,01/23/2021,68,2265,157,5238,2425,41721,5608,96482.6,0.0,0.1,0,61,0.0,141.1,43242,60660-2021-3,POINT (-87.666362 41.991062)
60628,30,07/19/2020,07/25/2020,54,1364,81,2044.2,1079,12994,1617,19474.3,0.1,0.1,1,109,1.5,163.4,66724,60628-2020-30,POINT (-87.621537 41.694192)
60632,40,09/27/2020,10/03/2020,143,4765,157,5234,1451,30659,1594,33676.8,0.1,0.2,0,102,0.0,112.0,91039,60632-2020-40,POINT (-87.711251 41.810038)
60649,32,08/02/2020,08/08/2020,23,1031,50,2240.1,733,11939,1593,25940.8,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-32,POINT (-87.571522 41.762202)
60642,52,12/20/2020,12/26/2020,48,1375,238,6806.6,984,21901,4871,108415.4,0.1,0.1,1,19,5.0,94.1,20201,60642-2020-52,POINT (-87.657821 41.899935)
60623,31,07/26/2020,08/01/2020,75,3833,87,4458.1,1085,18032,1262,20972.6,0.1,0.2,1,155,1.2,180.3,85979,60623-2020-31,POINT (-87.717446 41.850321)
60611,40,09/27/2020,10/03/2020,27,491,83,1514.2,924,15109,2850,46595.3,0.0,0.0,0,4,0.0,12.3,32426,60611-2020-40,POINT (-87.620291 41.894734)
60647,23,05/31/2020,06/06/2020,51,1348,58,1540.4,959,6729,1096,7689.5,0.1,0.2,5,80,5.7,91.4,87509,60647-2020-23,POINT (-87.701101 41.921058)
60651,34,08/16/2020,08/22/2020,55,2286,87,3616.1,958,16785,1515,26551,0.1,0.1,0,78,0.0,123.4,63218,60651-2020-34,POINT (-87.741017 41.901964)
60622,11,03/14/2021,03/20/2021,74,4646,140,8800.4,2066,85873,3913,162659.8,0.0,0.1,0,75,0.0,142.1,52793,60622-2021-11,POINT (-87.681818 41.902762)
60632,9,02/28/2021,03/06/2021,52,12471,57,13698.5,1411,78023,1550,85702.8,0.0,0.2,1,191,1.1,209.8,91039,60632-2021-9,POINT (-87.711251 41.810038)
60707,47,11/15/2020,11/21/2020,116,1237,270,2875.5,,4389,0,10202.5,0.0,0.1,1,15,2.3,34.9,43019,60707-2020-47,POINT (-87.808283 41.921777)
60613,47,11/15/2020,11/21/2020,183,1995,365,3981,3480,37648,6944,75126.2,0.1,0.1,0,34,0.0,67.8,50113,60613-2020-47,POINT (-87.661343 41.953742)
60707,22,05/24/2020,05/30/2020,15,350,35,813.6,245,1818,570,4226,0.1,0.2,1,12,2.3,27.9,43019,60707-2020-22,POINT (-87.808283 41.921777)
60634,48,11/22/2020,11/28/2020,388,5783,511,7609.7,2475,51126,3257,67275.5,0.2,0.1,5,87,6.6,114.5,75995,60634-2020-48,POINT (-87.797373 41.944967)
60624,49,11/29/2020,12/05/2020,143,2169,396,5998.7,1223,21151,3382,58496,0.1,0.1,4,46,11.1,127.2,36158,60624-2020-49,POINT (-87.722735 41.879417)
60640,32,08/02/2020,08/08/2020,30,1083,43,1553.5,1826,21334,2619,30601.7,0.0,0.0,3,90,4.3,129.1,69715,60640-2020-32,POINT (-87.662232 41.971888)
60609,12,03/15/2020,03/21/2020,13,14,21,22.8,62,67,101,109,0.2,0.2,0,0,0.0,0.0,61495,60609-2020-12,POINT (-87.653382 41.812017)
60608,17,04/19/2020,04/25/2020,194,610,245,770.2,519,1730,655,2184.2,0.3,0.3,7,17,8.8,21.5,79205,60608-2020-17,POINT (-87.670366 41.849879)
60604,20,05/10/2020,05/16/2020,3,16,384,2046,16,76,2046,9718.7,0.3,0.2,0,0,0.0,0.0,782,60604-2020-20,POINT (-87.629029 41.878153)
60651,48,11/22/2020,11/28/2020,288,4731,456,7483.6,1742,36588,2756,57875.9,0.2,0.1,2,93,3.2,147.1,63218,60651-2020-48,POINT (-87.741017 41.901964)
60827,5,01/31/2021,02/06/2021,3,278,10,972.8,,807,0,2823.9,0.0,0.1,1,12,3.5,42.0,28577,60827-2021-5,POINT (-87.633087 41.650765)
60624,42,10/11/2020,10/17/2020,40,1322,111,3656.2,645,14012,1784,38752.1,0.1,0.1,0,31,0.0,85.7,36158,60624-2020-42,POINT (-87.722735 41.879417)
60657,18,04/26/2020,05/02/2020,33,233,47,332.6,279,1405,398,2005.7,0.1,0.1,5,15,7.1,21.4,70052,60657-2020-18,POINT (-87.658216 41.939715)
60618,10,03/07/2021,03/13/2021,86,7563,91,8012.1,2581,105727,2734,112004.9,0.0,0.1,0,110,0.0,116.5,94395,60618-2021-10,POINT (-87.703343 41.946699)
60614,51,12/13/2020,12/19/2020,142,3721,199,5218.2,4674,74663,6555,104704.9,0.0,0.0,0,80,0.0,112.2,71308,60614-2020-51,POINT (-87.652064 41.922605)
60633,41,10/04/2020,10/10/2020,34,410,264,3185.5,266,4395,2067,34146.5,0.1,0.1,0,6,0.0,46.6,12871,60633-2020-41,POINT (-87.556037 41.653147)
60608,7,02/14/2021,02/20/2021,41,7331,52,9255.7,1832,83099,2313,104916.4,0.0,0.1,4,134,5.1,169.2,79205,60608-2021-7,POINT (-87.670366 41.849879)
60611,8,02/21/2021,02/27/2021,12,1965,37,6060,982,42635,3028,131484,0.0,0.0,0,14,0.0,43.2,32426,60611-2021-8,POINT (-87.620291 41.894734)
60641,36,08/30/2020,09/05/2020,78,2246,110,3162.4,1316,24790,1853,34904.2,0.1,0.1,0,56,0.0,78.8,71023,60641-2020-36,POINT (-87.746791 41.946682)
60659,12,03/15/2020,03/21/2020,20,21,49,51.1,54,59,132,143.7,0.1,0.1,0,0,0.0,0.0,41068,60659-2020-12,POINT (-87.703266 41.990803)
Unknown,44,10/25/2020,10/31/2020,23,217,0,0,1907,63047,0,0,0.1,0.1,0,4,0.0,0.0,0,Unknown-2020-44,
60626,15,04/05/2020,04/11/2020,83,165,167,331.8,210,565,422,1136.1,0.4,0.2,4,6,8.0,12.1,49730,60626-2020-15,POINT (-87.669834 42.009469)
60666,39,09/20/2020,09/26/2020,,,,,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2020-39,POINT (-87.896371 41.979511)
60607,34,08/16/2020,08/22/2020,23,625,78,2112.1,786,7894,2656,26677,0.0,0.1,0,4,0.0,13.5,29591,60607-2020-34,POINT (-87.652727 41.876104)
60649,36,08/30/2020,09/05/2020,16,1109,35,2409.6,732,14919,1590,32415.7,0.0,0.1,0,125,0.0,271.6,46024,60649-2020-36,POINT (-87.571522 41.762202)
